GEOID,NAME,pop_totalE,whiteE,blackE,asianE,hispanicE,median_ageE,med_incomeE,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80plus,geometry
390610046021,Block Group 1; Census Tract 46.02; Hamilton County; Ohio,1772,1274,0,106,199,48.6,85341,138,178,118,233,259,380,298,124,44,"list(list(c(-84.38945, -84.38913, -84.387063, -84.385199, -84.382767, -84.375149, -84.371975, -84.370251, -84.367855, -84.367315, -84.366189, -84.367899, -84.367344, -84.368519, -84.37088, -84.373195, -84.37551, -84.3759, -84.377382, -84.381406, -84.386345, -84.389792, -84.38945, 39.092877, 39.093438, 39.093999, 39.094182, 39.094103, 39.095356, 39.094689, 39.094865, 39.095985, 39.095324, 39.094444, 39.092158, 39.087527, 39.086873, 39.086223, 39.085745, 39.085039, 39.084483, 39.085628, 39.087733, 
39.090083, 39.090306, 39.092877)))"
390610029021,Block Group 1; Census Tract 29.02; Hamilton County; Ohio,733,324,322,33,8,27,23685,0,48,447,41,0,10,54,19,114,"list(list(c(-84.532907, -84.530831, -84.53074, -84.529314, -84.526309, -84.526472, -84.528762, -84.531582, -84.531918, -84.532907, 39.139526, 39.140046, 39.137442, 39.136111, 39.135848, 39.134029, 39.132574, 39.132105, 39.132614, 39.139526)))"
390610049001,Block Group 1; Census Tract 49; Hamilton County; Ohio,1128,1013,10,18,0,39.6,116477,184,94,84,209,139,143,110,135,30,"list(list(c(-84.434146, -84.42688, -84.427353, -84.430402, -84.430446, -84.434475, -84.434146, 39.136985, 39.136531, 39.13213, 39.128539, 39.130601, 39.13342, 39.136985)))"
390610093004,Block Group 4; Census Tract 93; Hamilton County; Ohio,2528,320,2168,0,30,17.5,19618,820,610,122,648,58,166,50,54,0,"list(list(c(-84.564816, -84.562419, -84.557775, -84.557968, -84.560385, -84.560733, -84.561974, -84.562702, -84.565018, -84.564816, 39.11543, 39.116067, 39.11496, 39.113007, 39.113184, 39.109837, 39.109837, 39.113316, 39.113459, 39.11543)))"
390610241002,Block Group 2; Census Tract 241; Hamilton County; Ohio,783,603,0,93,0,37.8,150536,104,179,28,83,87,114,141,39,8,"list(list(c(-84.362163, -84.360621, -84.356883, -84.357183, -84.35759, -84.357176, -84.362998, -84.362163, 39.199764, 39.199671, 39.198511, 39.197072, 39.192427, 39.190768, 39.191148, 39.199764)))"
390610277001,Block Group 1; Census Tract 277; Hamilton County; Ohio,469,312,157,0,0,37.2,NA,21,58,106,67,10,115,68,19,5,"list(list(c(-84.552458, -84.550596, -84.548457, -84.549038, -84.547341, -84.544221, -84.539381, -84.539354, -84.538802, -84.540453, -84.541781, -84.543049, -84.548842, -84.551655, -84.552458, 39.164257, 39.165251, 39.164728, 39.162625, 39.162053, 39.160618, 39.160116, 39.158385, 39.155933, 39.153913, 39.153478, 39.154624, 39.15798, 39.1604, 39.164257)))"
390610243241,Block Group 1; Census Tract 243.24; Hamilton County; Ohio,1996,1301,437,144,87,37.1,100924,371,78,150,554,302,57,134,99,251,"list(list(c(-84.305037, -84.301808, -84.299679, -84.297678, -84.297155, -84.287502, -84.282417, -84.283277, -84.284354, -84.294737, -84.294762, -84.296918, -84.299667, -84.301852, -84.302707, -84.304547, -84.305037, 39.287559, 39.288937, 39.290238, 39.291786, 39.291757, 39.290617, 39.289985, 39.283859, 39.280737, 39.28216, 39.282164, 39.284436, 39.284461, 39.284575, 39.28462, 39.285335, 39.287559)))"
390610065021,Block Group 1; Census Tract 65.02; Hamilton County; Ohio,943,456,372,55,0,40.2,60547,78,107,196,75,178,101,65,124,19,"list(list(c(-84.480732, -84.479322, -84.478987, -84.478897, -84.478605, -84.471667, -84.470152, -84.468558, -84.466036, -84.466406, -84.467738, -84.472398, -84.473584, -84.471735, -84.472132, -84.471646, -84.472159, -84.476206, -84.479889, -84.480732, 39.157575, 39.161656, 39.164774, 39.165798, 39.168344, 39.168195, 39.167903, 39.167397, 39.16735, 39.16323, 39.163316, 39.163588, 39.162048, 39.160831, 39.158998, 39.15717, 39.157201, 39.157442, 39.156417, 39.157575)))"
390610206041,Block Group 1; Census Tract 206.04; Hamilton County; Ohio,1206,1130,0,49,0,37.6,67926,168,205,80,164,102,129,157,97,104,"list(list(c(-84.647051, -84.644712, -84.640528, -84.634417, -84.630447, -84.629873, -84.629048, -84.630015, -84.634241, -84.63521, -84.638304, -84.64037, -84.641606, -84.642201, -84.642379, -84.645973, -84.647051, 39.180203, 39.180026, 39.181311, 39.176052, 39.174112, 39.174293, 39.172332, 39.166388, 39.166922, 39.166843, 39.170417, 39.170933, 39.17247, 39.173311, 39.174768, 39.178405, 39.180203)))"
390610068004,Block Group 4; Census Tract 68; Hamilton County; Ohio,1740,411,1326,0,299,32.7,15302,247,280,265,268,228,82,258,88,24,"list(list(c(-84.494425, -84.49437, -84.494154, -84.487923, -84.485688, -84.48765, -84.489049, -84.494771, -84.494425, 39.151266, 39.151817, 39.153075, 39.153011, 39.151555, 39.149869, 39.147566, 39.148642, 39.151266)))"
390610249042,Block Group 2; Census Tract 249.04; Hamilton County; Ohio,1267,1144,0,41,12,43.8,229625,211,227,10,162,177,188,103,154,35,"list(list(c(-84.361421, -84.358702, -84.357989, -84.353516, -84.347608, -84.342307, -84.342047, -84.339426, -84.340146, -84.3381, -84.334374, -84.333448, -84.33328, -84.331841, -84.331778, -84.330744, -84.329207, -84.330214, -84.322947, -84.319158, -84.316171, -84.316505, -84.31851, -84.318599, -84.319755, -84.327561, -84.333287, -84.333984, -84.335276, -84.348447, -84.352151, -84.353539, -84.356713, -84.361659, -84.361421, 39.118517, 39.11719, 39.117818, 39.116821, 39.11594, 39.113122, 39.114553, 
39.11706, 39.117502, 39.12044, 39.119564, 39.118426, 39.118451, 39.11624, 39.116143, 39.118176, 39.123101, 39.123668, 39.121677, 39.119762, 39.117, 39.115689, 39.112946, 39.111631, 39.109683, 39.106528, 39.107313, 39.103609, 39.101633, 39.107379, 39.109172, 39.113911, 39.115238, 39.116764, 39.118517)))"
390610232221,Block Group 1; Census Tract 232.22; Hamilton County; Ohio,934,851,27,12,0,41.1,127083,66,90,93,199,141,185,110,17,33,"list(list(c(-84.436066, -84.432637, -84.432379, -84.429352, -84.426746, -84.426836, -84.426262, -84.425475, -84.424988, -84.425309, -84.426285, -84.426383, -84.43324, -84.434083, -84.436066, 39.226694, 39.227668, 39.22876, 39.228403, 39.228891, 39.227908, 39.227764, 39.226648, 39.223812, 39.217443, 39.217493, 39.218712, 39.22471, 39.226003, 39.226694)))"
390610207014,Block Group 4; Census Tract 207.01; Hamilton County; Ohio,1265,487,753,0,0,30.4,41004,32,120,418,248,30,100,211,84,22,"list(list(c(-84.599887, -84.58812, -84.586114, -84.597323, -84.596866, -84.600295, -84.599887, 39.227017, 39.225563, 39.220032, 39.220504, 39.225508, 39.225679, 39.227017)))"
390610261033,Block Group 3; Census Tract 261.03; Hamilton County; Ohio,890,888,0,0,0,28.8,NA,304,41,120,147,22,171,20,60,5,"list(list(c(-84.8199875762252, -84.817889, -84.81717, -84.814714, -84.81577, -84.816207, -84.813558, -84.812641, -84.813222, -84.815456, -84.8199497279459, -84.819999, -84.8199875762252, 39.2551839153181, 39.255168, 39.258651, 39.258652, 39.257825, 39.253437, 39.253445, 39.249362, 39.248069, 39.248799, 39.2514213189061, 39.254642, 39.2551839153181)))"
390610206033,Block Group 3; Census Tract 206.03; Hamilton County; Ohio,1968,1719,0,77,102,39.5,114300,333,282,102,297,328,106,386,12,122,"list(list(c(-84.685394, -84.679598, -84.67885, -84.676985, -84.67628, -84.675695, -84.673757, -84.672063, -84.669379, -84.664228, -84.663806, -84.663115, -84.664567, -84.665007, -84.67194, -84.672331, -84.677788, -84.679869, -84.683881, -84.683149, -84.681948, -84.683948, -84.693121, -84.685394, 39.214334, 39.214323, 39.214429, 39.212849, 39.210745, 39.204543, 39.198608, 39.196878, 39.196004, 39.196805, 39.19658, 39.196214, 39.195564, 39.195029, 39.193199, 39.188484, 39.189139, 39.191267, 39.192268, 
39.19954, 39.210958, 39.211157, 39.21149, 39.214334)))"
390610016002,Block Group 2; Census Tract 16; Hamilton County; Ohio,374,195,127,19,0,29.8,NA,25,7,165,66,47,23,33,5,3,"list(list(c(-84.52148, -84.516633, -84.515948, -84.521038, -84.52148, 39.11493, 39.115676, 39.112916, 39.113229, 39.11493)))"
390610068003,Block Group 3; Census Tract 68; Hamilton County; Ohio,1228,165,1020,0,0,38.5,35440,61,106,101,477,0,56,268,68,91,"list(list(c(-84.494521, -84.494485, -84.493343, -84.491211, -84.485133, -84.484142, -84.483185, -84.485688, -84.487923, -84.494154, -84.494534, -84.494521, 39.15571, 39.156038, 39.156655, 39.156752, 39.154784, 39.154216, 39.153641, 39.151555, 39.153011, 39.153075, 39.155234, 39.15571)))"
390610077001,Block Group 1; Census Tract 77; Hamilton County; Ohio,2168,150,1923,9,2,16,20905,691,549,211,272,162,174,79,15,15,"list(list(c(-84.5631, -84.561836, -84.561875, -84.560786, -84.558579, -84.555186, -84.552654, -84.550927, -84.551344, -84.550557, -84.548307, -84.549878, -84.551302, -84.551809, -84.553809, -84.557275, -84.561517, -84.562725, -84.5631, 39.145548, 39.149697, 39.151457, 39.152591, 39.152164, 39.154245, 39.154236, 39.152261, 39.144638, 39.142856, 39.137615, 39.138639, 39.139772, 39.140894, 39.14208, 39.142698, 39.145052, 39.145186, 39.145548)))"
390610046041,Block Group 1; Census Tract 46.04; Hamilton County; Ohio,1569,1115,290,37,28,28.9,44043,289,83,483,213,198,109,90,92,12,"list(list(c(-84.393675, -84.392684, -84.391523, -84.391058, -84.38523, -84.383467, -84.383241, -84.381083, -84.381207, -84.381161, -84.382006, -84.38429, -84.382559, -84.385199, -84.387063, -84.386876, -84.389847, -84.39314, -84.393675, 39.104854, 39.105969, 39.108387, 39.108335, 39.107643, 39.105692, 39.105435, 39.105284, 39.10507, 39.104622, 39.102255, 39.099493, 39.097493, 39.094182, 39.093999, 39.101024, 39.104126, 39.104725, 39.104854)))"
390610060005,Block Group 5; Census Tract 60; Hamilton County; Ohio,884,617,235,0,0,77.8,77982,36,0,40,131,0,102,57,89,429,"list(list(c(-84.492743, -84.492612, -84.492225, -84.487575, -84.486344, -84.485292, -84.485241, -84.484596, -84.480159, -84.47972, -84.47598, -84.474135, -84.474394, -84.483778, -84.483876, -84.492949, -84.492743, 39.215361, 39.216656, 39.221103, 39.220785, 39.219987, 39.218076, 39.215205, 39.21425, 39.213562, 39.213524, 39.213137, 39.212352, 39.20982, 39.210563, 39.209664, 39.210206, 39.215361)))"
390610063001,Block Group 1; Census Tract 63; Hamilton County; Ohio,514,16,498,0,0,54.7,66082,14,61,13,49,59,89,72,83,74,"list(list(c(-84.465039, -84.464998, -84.464058, -84.459062, -84.458575, -84.458714, -84.462292, -84.465826, -84.465039, 39.182395, 39.184355, 39.184232, 39.181959, 39.179723, 39.178464, 39.178736, 39.179429, 39.182395)))"
390610086012,Block Group 2; Census Tract 86.01; Hamilton County; Ohio,641,45,330,0,0,38.5,21988,0,155,57,217,13,67,84,48,0,"list(list(c(-84.561036, -84.557811, -84.549585, -84.549878, -84.548307, -84.547196, -84.557237, -84.560232, -84.561826, -84.561036, 39.142148, 39.137549, 39.136986, 39.138639, 39.137615, 39.133778, 39.134489, 39.137451, 39.141836, 39.142148)))"
390610107001,Block Group 1; Census Tract 107; Hamilton County; Ohio,869,409,315,0,126,34.6,48750,193,138,54,163,77,77,84,39,44,"list(list(c(-84.615178, -84.610559, -84.606019, -84.605361, -84.600905, -84.601011, -84.601894, -84.602759, -84.606033, -84.606576, -84.60701, -84.607759, -84.616959, -84.615178, 39.128032, 39.127919, 39.127789, 39.128811, 39.128092, 39.127117, 39.122359, 39.123588, 39.123484, 39.123506, 39.123523, 39.123576, 39.126346, 39.128032)))"
390610017001,Block Group 1; Census Tract 17; Hamilton County; Ohio,1185,445,595,85,14,33.6,71875,163,45,302,163,213,105,161,18,15,"list(list(c(-84.517419, -84.512145, -84.510621, -84.510751, -84.510896, -84.512507, -84.516907, -84.517297, -84.517419, 39.119684, 39.115172, 39.115045, 39.113965, 39.112538, 39.112645, 39.116752, 39.118344, 39.119684)))"
390610032001,Block Group 1; Census Tract 32; Hamilton County; Ohio,1603,1003,198,220,89,24.4,33788,65,225,796,189,63,167,65,14,19,"list(list(c(-84.510608, -84.508932, -84.50956, -84.509327, -84.505757, -84.500289, -84.500403, -84.501314, -84.502073, -84.505898, -84.511006, -84.510608, 39.135448, 39.135417, 39.138313, 39.142407, 39.142209, 39.141892, 39.14089, 39.132613, 39.13245, 39.132677, 39.133015, 39.135448)))"
390610214214,Block Group 4; Census Tract 214.21; Hamilton County; Ohio,1296,1276,0,9,0,37.5,105417,216,126,104,254,157,135,252,45,7,"list(list(c(-84.619047, -84.618906, -84.614564, -84.612491, -84.609363, -84.609299, -84.60752, -84.606304, -84.60428, -84.602079, -84.601295, -84.601316, -84.600561, -84.601198, -84.603369, -84.607059, -84.607284, -84.616542, -84.616216, -84.61916, -84.619047, 39.084741, 39.084919, 39.085313, 39.083406, 39.082639, 39.085885, 39.085834, 39.090074, 39.089423, 39.089947, 39.090101, 39.088584, 39.086715, 39.08218, 39.082048, 39.081983, 39.080281, 39.079669, 39.083475, 39.083435, 39.084741)))"
390610099022,Block Group 2; Census Tract 99.02; Hamilton County; Ohio,1731,1036,650,0,174,30.4,39291,88,170,606,230,126,194,231,47,39,"list(list(c(-84.607578, -84.607186, -84.607241, -84.607344, -84.606808, -84.604834, -84.599817, -84.595467, -84.591386, -84.59059, -84.587135, -84.587628, -84.587567, -84.588699, -84.589226, -84.589675, -84.589371, -84.592076, -84.593776, -84.598287, -84.598799, -84.605632, -84.608006, -84.607578, 39.107942, 39.109107, 39.110248, 39.110377, 39.110389, 39.111306, 39.111237, 39.111124, 39.113819, 39.114691, 39.117208, 39.1145, 39.1133, 39.113191, 39.110502, 39.109138, 39.107486, 39.10772, 39.108598, 
39.108949, 39.103984, 39.104006, 39.104012, 39.107942)))"
390610219001,Block Group 1; Census Tract 219; Hamilton County; Ohio,1803,664,786,0,241,37.1,57560,49,449,214,404,260,102,130,63,132,"list(list(c(-84.570816, -84.569743, -84.560655, -84.557576, -84.557126, -84.557641, -84.560436, -84.564552, -84.567328, -84.570026, -84.570591, -84.572447, -84.570816, 39.210469, 39.210376, 39.209849, 39.209685, 39.20966, 39.203572, 39.203691, 39.203905, 39.204661, 39.20674, 39.207302, 39.209207, 39.210469)))"
390610218023,Block Group 3; Census Tract 218.02; Hamilton County; Ohio,1665,449,1070,0,0,33.3,59222,121,312,229,364,207,232,153,33,14,"list(list(c(-84.560143, -84.554821, -84.551634, -84.552776, -84.557292, -84.557576, -84.560655, -84.560143, 39.215984, 39.215656, 39.215458, 39.212207, 39.212481, 39.209685, 39.209849, 39.215984)))"
390610227002,Block Group 2; Census Tract 227; Hamilton County; Ohio,579,18,548,0,0,55.8,14561,140,0,90,24,0,67,151,66,41,"list(list(c(-84.46498, -84.461557, -84.459242, -84.459342, -84.456948, -84.453077, -84.452496, -84.450616, -84.449429, -84.448895, -84.446883, -84.447602, -84.450767, -84.451153, -84.457269, -84.457044, -84.464214, -84.464957, -84.46498, 39.247632, 39.247542, 39.248653, 39.247061, 39.246192, 39.246497, 39.248215, 39.248073, 39.245738, 39.247124, 39.246895, 39.245665, 39.24144, 39.241459, 39.241651, 39.244548, 39.24504, 39.246528, 39.247632)))"
390610241005,Block Group 5; Census Tract 241; Hamilton County; Ohio,2002,1697,0,18,217,34,175735,423,338,66,327,294,211,168,152,23,"list(list(c(-84.381175, -84.370046, -84.367791, -84.368034, -84.369377, -84.363341, -84.367035, -84.370547, -84.374076, -84.374815, -84.382348, -84.381175, 39.192117, 39.191528, 39.191407, 39.18927, 39.188113, 39.187951, 39.185827, 39.181369, 39.181671, 39.181015, 39.181531, 39.192117)))"
390610207424,Block Group 4; Census Tract 207.42; Hamilton County; Ohio,840,438,331,39,0,25.7,71825,147,158,157,46,80,119,92,28,13,"list(list(c(-84.584285, -84.584151, -84.581488, -84.580166, -84.578548, -84.574633, -84.574936, -84.576379, -84.577867, -84.584442, -84.584285, 39.24465, 39.246376, 39.246308, 39.246689, 39.247118, 39.246941, 39.243126, 39.242434, 39.242628, 39.243099, 39.24465)))"
390610216041,Block Group 1; Census Tract 216.04; Hamilton County; Ohio,527,335,174,0,0,60.9,58219,0,0,14,39,70,111,124,118,51,"list(list(c(-84.569628, -84.569117, -84.568524, -84.567246, -84.5621, -84.560496, -84.559852, -84.562227, -84.562733, -84.565401, -84.568036, -84.570006, -84.569628, 39.234701, 39.241103, 39.242883, 39.243198, 39.242911, 39.24145, 39.240464, 39.239015, 39.23345, 39.233616, 39.233797, 39.233974, 39.234701)))"
390610215082,Block Group 2; Census Tract 215.08; Hamilton County; Ohio,1995,1423,481,0,0,34.7,64688,336,170,367,332,183,163,155,208,81,"list(list(c(-84.571327, -84.562347, -84.554565, -84.554146, -84.55567, -84.555469, -84.557678, -84.559069, -84.560962, -84.563047, -84.56563, -84.571944, -84.571327, 39.308048, 39.308079, 39.307358, 39.306057, 39.304627, 39.3027, 39.298454, 39.299135, 39.299246, 39.299844, 39.300507, 39.300502, 39.308048)))"
390610207071,Block Group 1; Census Tract 207.07; Hamilton County; Ohio,1267,1054,135,28,0,49.3,104397,124,168,66,130,162,106,229,155,127,"list(list(c(-84.627572, -84.623503, -84.621649, -84.618968, -84.618456, -84.616205, -84.612234, -84.609289, -84.601533, -84.601021, -84.60054, -84.599772, -84.605038, -84.623827, -84.625297, -84.627572, 39.216127, 39.223867, 39.225612, 39.225706, 39.225934, 39.224401, 39.223764, 39.221215, 39.2207, 39.219699, 39.217226, 39.213234, 39.213506, 39.215402, 39.215407, 39.216127)))"
390610247001,Block Group 1; Census Tract 247; Hamilton County; Ohio,793,755,9,0,36,36.1,71771,68,140,106,136,109,99,72,55,8,"list(list(c(-84.395186, -84.392652, -84.385986, -84.387367, -84.386496, -84.392025, -84.395326, -84.395186, 39.149052, 39.149043, 39.148468, 39.14855, 39.145592, 39.143755, 39.147866, 39.149052)))"
390610257003,Block Group 3; Census Tract 257; Hamilton County; Ohio,373,295,50,0,23,50.3,NA,38,79,56,0,6,84,46,37,27,"list(list(c(-84.498673, -84.495634, -84.494261, -84.491851, -84.490684, -84.491809, -84.487956, -84.49076, -84.496284, -84.497557, -84.49821, -84.498673, 39.183598, 39.185514, 39.187605, 39.188906, 39.189285, 39.187854, 39.18525, 39.182608, 39.182713, 39.183715, 39.183252, 39.183598)))"
390610257001,Block Group 1; Census Tract 257; Hamilton County; Ohio,1558,1278,95,0,50,26.9,43690,101,535,188,243,144,101,127,119,0,"list(list(c(-84.49076, -84.487956, -84.483643, -84.482935, -84.481465, -84.482671, -84.484406, -84.486321, -84.486737, -84.4907, -84.49076, 39.182608, 39.18525, 39.189133, 39.18882, 39.189147, 39.186315, 39.183699, 39.179937, 39.18105, 39.182201, 39.182608)))"
390610215015,Block Group 5; Census Tract 215.01; Hamilton County; Ohio,498,115,170,144,69,50.4,NA,51,0,72,25,93,54,43,118,42,"list(list(c(-84.496499, -84.485794, -84.485163, -84.485357, -84.484562, -84.478014, -84.482051, -84.487, -84.492774, -84.492622, -84.48842, -84.487959, -84.486469, -84.486403, -84.485519, -84.496893, -84.496499, 39.289023, 39.286968, 39.287011, 39.282131, 39.280571, 39.273856, 39.274175, 39.273507, 39.274544, 39.275761, 39.275059, 39.27978, 39.279457, 39.28219, 39.282347, 39.285449, 39.289023)))"
390610215053,Block Group 3; Census Tract 215.05; Hamilton County; Ohio,1785,332,1001,435,37,44,82973,41,343,198,288,199,283,214,121,98,"list(list(c(-84.521842, -84.522111, -84.511881, -84.50828, -84.502746, -84.501531, -84.504529, -84.508253, -84.508762, -84.508536, -84.509943, -84.512424, -84.51534, -84.522608, -84.521842, 39.281535, 39.283438, 39.284203, 39.284227, 39.282377, 39.280384, 39.279513, 39.27717, 39.276278, 39.275755, 39.27565, 39.275396, 39.275114, 39.274423, 39.281535)))"
390610215081,Block Group 1; Census Tract 215.08; Hamilton County; Ohio,1965,684,1184,0,37,35.9,94250,368,203,256,185,244,295,128,213,73,"list(list(c(-84.557678, -84.555469, -84.55567, -84.554146, -84.554565, -84.542391, -84.542774, -84.543129, -84.552423, -84.557087, -84.557678, 39.298454, 39.3027, 39.304627, 39.306057, 39.307358, 39.306256, 39.300471, 39.296034, 39.29694, 39.298137, 39.298454)))"
390610234002,Block Group 2; Census Tract 234; Hamilton County; Ohio,854,314,460,33,69,42,NA,91,91,93,112,221,57,114,74,1,"list(list(c(-84.448652, -84.441858, -84.441467, -84.438373, -84.438528, -84.439196, -84.446626, -84.449062, -84.448652, 39.186859, 39.186439, 39.190417, 39.190228, 39.188757, 39.182089, 39.182552, 39.18272, 39.186859)))"
390610093003,Block Group 3; Census Tract 93; Hamilton County; Ohio,46,46,0,0,0,NA,NA,0,0,0,0,43,0,3,0,0,"list(list(c(-84.565744, -84.565226, -84.564188, -84.565153, -84.565018, -84.562702, -84.561974, -84.562249, -84.563475, -84.566096, -84.565744, 39.107144, 39.110082, 39.110073, 39.111929, 39.113459, 39.113316, 39.109837, 39.106919, 39.105843, 39.105997, 39.107144)))"
390610096002,Block Group 2; Census Tract 96; Hamilton County; Ohio,999,830,147,0,7,39.8,50250,154,31,194,125,88,97,194,109,7,"list(list(c(-84.579744, -84.579357, -84.573247, -84.568826, -84.569337, -84.569593, -84.565172, -84.565419, -84.563885, -84.569081, -84.569644, -84.573041, -84.573566, -84.579148, -84.578808, -84.579989, -84.579744, 39.102484, 39.106657, 39.106148, 39.105825, 39.101696, 39.100965, 39.100668, 39.098151, 39.095785, 39.096081, 39.09476, 39.094643, 39.093777, 39.0966, 39.09775, 39.099749, 39.102484)))"
390610097004,Block Group 4; Census Tract 97; Hamilton County; Ohio,1017,510,74,0,339,39.9,93807,188,56,109,161,211,76,174,0,42,"list(list(c(-84.588699, -84.587567, -84.58483, -84.581507, -84.581938, -84.583483, -84.589226, -84.588699, 39.113191, 39.1133, 39.114257, 39.114298, 39.109941, 39.109494, 39.110502, 39.113191)))"
390610099021,Block Group 1; Census Tract 99.02; Hamilton County; Ohio,2501,1463,614,0,402,25,78343,520,625,173,302,407,207,223,32,12,"list(list(c(-84.598287, -84.593776, -84.592076, -84.589371, -84.588793, -84.589228, -84.591492, -84.592946, -84.593514, -84.595769, -84.595459, -84.595376, -84.598799, -84.598287, 39.108949, 39.108598, 39.10772, 39.107486, 39.107432, 39.103683, 39.10171, 39.100181, 39.099941, 39.100103, 39.102957, 39.103716, 39.103984, 39.108949)))"
390610100023,Block Group 3; Census Tract 100.02; Hamilton County; Ohio,1446,204,1242,0,0,28,NA,282,307,214,366,196,17,64,0,0,"list(list(c(-84.584087, -84.579527, -84.579007, -84.578512, -84.576096, -84.5738, -84.572155, -84.573528, -84.57394, -84.579154, -84.580704, -84.582538, -84.584087, 39.143418, 39.146423, 39.147254, 39.147102, 39.146202, 39.146179, 39.14642, 39.145152, 39.144698, 39.143308, 39.140674, 39.141407, 39.143418)))"
390610102014,Block Group 4; Census Tract 102.01; Hamilton County; Ohio,1215,737,407,0,0,36.8,95137,96,174,125,293,115,189,80,132,11,"list(list(c(-84.613169, -84.613027, -84.603689, -84.604258, -84.613581, -84.613169, 39.145378, 39.146828, 39.146397, 39.140508, 39.140957, 39.145378)))"
390610110001,Block Group 1; Census Tract 110; Hamilton County; Ohio,1305,178,1127,0,0,33.4,55083,197,288,96,302,60,116,170,52,24,"list(list(c(-84.473132, -84.468055, -84.468007, -84.467914, -84.466608, -84.463012, -84.462004, -84.457478, -84.455557, -84.455853, -84.45519, -84.455891, -84.456477, -84.456899, -84.460112, -84.4636, -84.463692, -84.465899, -84.471827, -84.473132, 39.197472, 39.201572, 39.201644, 39.20179, 39.202023, 39.205364, 39.20883, 39.211448, 39.211418, 39.207639, 39.207588, 39.207275, 39.207238, 39.202381, 39.202183, 39.201971, 39.198431, 39.197409, 39.19746, 39.197472)))"
